observation_id,relationship_id,team_id,product,sector,geography,size_bucket,relationship_maturity,observation_period_start,observation_period_end,available_date,focal_bank_activity_zar,other_bank_activity_zar,total_multibank_wallet_zar,known_truth_share,selection_probability,selection_weight,reconciled_to_bank_records,consent_reference,provenance_class,truth_status,evidence_tier,production_e3_eligible,measured_share_label_allowed,dataset_version
DEMO-R0151-payments,DEMO-R0151,DEMO-TEAM-01,Payments,mining,South Africa,mid,established,2025-07-01,2026-06-30,2026-08-09,851471010.9,1057524044.84,1908995055.74,0.44603102,0.30822602,3.24437246,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0151-liquidity,DEMO-R0151,DEMO-TEAM-01,Liquidity,mining,South Africa,mid,established,2025-07-01,2026-06-30,2026-08-09,678262184.79,1359553332.68,2037815517.47,0.33283787,0.30822602,3.24437246,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0151-fx-fx,DEMO-R0151,DEMO-TEAM-01,Cross-border FX,mining,South Africa,mid,established,2025-07-01,2026-06-30,2026-08-09,441871314.11,1899603053.45,2341474367.57,0.18871499,0.30822602,3.24437246,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0151-trade-finance,DEMO-R0151,DEMO-TEAM-01,Trade finance,mining,South Africa,mid,established,2025-07-01,2026-06-30,2026-08-09,295147201.68,607674397.75,902821599.43,0.32691642,0.30822602,3.24437246,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0152-collections,DEMO-R0152,DEMO-TEAM-02,Collections,mining,Rest of Africa,large,developing,2025-07-01,2026-06-30,2026-08-09,4259205171.41,5762439212.44,10021644383.84,0.42500063,0.45993761,2.17420793,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0152-payments,DEMO-R0152,DEMO-TEAM-02,Payments,mining,Rest of Africa,large,developing,2025-07-01,2026-06-30,2026-08-09,5602601388.41,15783454087.76,21386055476.17,0.26197451,0.45993761,2.17420793,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0152-liquidity,DEMO-R0152,DEMO-TEAM-02,Liquidity,mining,Rest of Africa,large,developing,2025-07-01,2026-06-30,2026-08-09,2522084809.58,16725109339.29,19247194148.87,0.13103649,0.45993761,2.17420793,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0152-fx-fx,DEMO-R0152,DEMO-TEAM-02,Cross-border FX,mining,Rest of Africa,large,developing,2025-07-01,2026-06-30,2026-08-09,1420523594.82,9067404754.32,10487928349.14,0.13544368,0.45993761,2.17420793,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0152-trade-finance,DEMO-R0152,DEMO-TEAM-02,Trade finance,mining,Rest of Africa,large,developing,2025-07-01,2026-06-30,2026-08-09,1766155769.2,11282925346.4,13049081115.6,0.13534714,0.45993761,2.17420793,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0153-collections,DEMO-R0153,DEMO-TEAM-03,Collections,telecoms,South Africa,upper_mid,developing,2025-07-01,2026-06-30,2026-08-09,1559821475.28,2416704537.66,3976526012.94,0.39225733,0.35624836,2.80703048,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0153-payments,DEMO-R0153,DEMO-TEAM-03,Payments,telecoms,South Africa,upper_mid,developing,2025-07-01,2026-06-30,2026-08-09,5399558380.04,51476727127.7,56876285507.75,0.09493514,0.35624836,2.80703048,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0153-liquidity,DEMO-R0153,DEMO-TEAM-03,Liquidity,telecoms,South Africa,upper_mid,developing,2025-07-01,2026-06-30,2026-08-09,3395320983.39,20152931256.28,23548252239.67,0.14418569,0.35624836,2.80703048,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0153-fx-fx,DEMO-R0153,DEMO-TEAM-03,Cross-border FX,telecoms,South Africa,upper_mid,developing,2025-07-01,2026-06-30,2026-08-09,7675005608.01,17232019974.81,24907025582.82,0.30814621,0.35624836,2.80703048,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0153-trade-finance,DEMO-R0153,DEMO-TEAM-03,Trade finance,telecoms,South Africa,upper_mid,developing,2025-07-01,2026-06-30,2026-08-09,733190102.65,3922381888.27,4655571990.92,0.15748658,0.35624836,2.80703048,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0154-collections,DEMO-R0154,DEMO-TEAM-04,Collections,mining,South Africa,mid,established,2025-07-01,2026-06-30,2026-08-09,643485583.07,7537832309.56,8181317892.63,0.07865305,0.30738027,3.25329921,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0154-payments,DEMO-R0154,DEMO-TEAM-04,Payments,mining,South Africa,mid,established,2025-07-01,2026-06-30,2026-08-09,675735794.54,734022353.98,1409758148.53,0.47932746,0.30738027,3.25329921,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0154-liquidity,DEMO-R0154,DEMO-TEAM-04,Liquidity,mining,South Africa,mid,established,2025-07-01,2026-06-30,2026-08-09,695380303.16,3236424680.17,3931804983.33,0.17686032,0.30738027,3.25329921,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0154-fx-fx,DEMO-R0154,DEMO-TEAM-04,Cross-border FX,mining,South Africa,mid,established,2025-07-01,2026-06-30,2026-08-09,777399062.17,1565962885.51,2343361947.69,0.33174519,0.30738027,3.25329921,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0154-trade-finance,DEMO-R0154,DEMO-TEAM-04,Trade finance,mining,South Africa,mid,established,2025-07-01,2026-06-30,2026-08-09,190077726.37,2144627196.52,2334704922.88,0.08141403,0.30738027,3.25329921,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0155-collections,DEMO-R0155,DEMO-TEAM-05,Collections,mining,Global,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,1696727872.62,2331353047.45,4028080920.07,0.42122487,0.40046894,2.49707258,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0155-payments,DEMO-R0155,DEMO-TEAM-05,Payments,mining,Global,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,594205247.29,1074702121.35,1668907368.64,0.35604447,0.40046894,2.49707258,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0155-liquidity,DEMO-R0155,DEMO-TEAM-05,Liquidity,mining,Global,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,2100908456.75,10876044806.01,12976953262.76,0.16189536,0.40046894,2.49707258,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0155-fx-fx,DEMO-R0155,DEMO-TEAM-05,Cross-border FX,mining,Global,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,963139264.34,3713521971.49,4676661235.83,0.20594591,0.40046894,2.49707258,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0155-trade-finance,DEMO-R0155,DEMO-TEAM-05,Trade finance,mining,Global,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,444360854.99,1639257439.86,2083618294.85,0.21326404,0.40046894,2.49707258,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0156-collections,DEMO-R0156,DEMO-TEAM-06,Collections,mining,SADC,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,2659132323.97,4108177997.02,6767310320.99,0.39293784,0.42782581,2.33739987,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0156-payments,DEMO-R0156,DEMO-TEAM-06,Payments,mining,SADC,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,1563644192.93,3469458917.33,5033103110.26,0.310672,0.42782581,2.33739987,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0156-liquidity,DEMO-R0156,DEMO-TEAM-06,Liquidity,mining,SADC,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,3733425868.46,17434908661.76,21168334530.22,0.17636843,0.42782581,2.33739987,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0156-fx-fx,DEMO-R0156,DEMO-TEAM-06,Cross-border FX,mining,SADC,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,1173757266.86,2259875954.48,3433633221.34,0.34184119,0.42782581,2.33739987,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0156-trade-finance,DEMO-R0156,DEMO-TEAM-06,Trade finance,mining,SADC,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,989392442.39,6160309331.15,7149701773.54,0.13838234,0.42782581,2.33739987,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0157-collections,DEMO-R0157,DEMO-TEAM-07,Collections,mining,SADC,upper_mid,developing,2025-07-01,2026-06-30,2026-08-09,1132451389.89,2396945036.57,3529396426.46,0.32086262,0.42867589,2.33276475,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0157-payments,DEMO-R0157,DEMO-TEAM-07,Payments,mining,SADC,upper_mid,developing,2025-07-01,2026-06-30,2026-08-09,2122906683.73,4601196565.78,6724103249.51,0.31571596,0.42867589,2.33276475,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0157-liquidity,DEMO-R0157,DEMO-TEAM-07,Liquidity,mining,SADC,upper_mid,developing,2025-07-01,2026-06-30,2026-08-09,1240607482.73,1799920445.78,3040527928.52,0.40802371,0.42867589,2.33276475,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0157-fx-fx,DEMO-R0157,DEMO-TEAM-07,Cross-border FX,mining,SADC,upper_mid,developing,2025-07-01,2026-06-30,2026-08-09,1961303956.13,7175955748.11,9137259704.24,0.21464903,0.42867589,2.33276475,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0157-trade-finance,DEMO-R0157,DEMO-TEAM-07,Trade finance,mining,SADC,upper_mid,developing,2025-07-01,2026-06-30,2026-08-09,810986961.7,3369432298.73,4180419260.43,0.19399656,0.42867589,2.33276475,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0158-collections,DEMO-R0158,DEMO-TEAM-08,Collections,mining,Rest of Africa,upper_mid,new,2025-07-01,2026-06-30,2026-08-09,1199577550.39,1893158321.29,3092735871.68,0.38786938,0.35142111,2.84558886,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0158-payments,DEMO-R0158,DEMO-TEAM-08,Payments,mining,Rest of Africa,upper_mid,new,2025-07-01,2026-06-30,2026-08-09,1543945093.69,1953676805.3,3497621898.99,0.4414271,0.35142111,2.84558886,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0158-liquidity,DEMO-R0158,DEMO-TEAM-08,Liquidity,mining,Rest of Africa,upper_mid,new,2025-07-01,2026-06-30,2026-08-09,1268939242.51,2263072685.06,3532011927.57,0.35926811,0.35142111,2.84558886,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0158-fx-fx,DEMO-R0158,DEMO-TEAM-08,Cross-border FX,mining,Rest of Africa,upper_mid,new,2025-07-01,2026-06-30,2026-08-09,2034168042.62,15449315081.17,17483483123.78,0.11634799,0.35142111,2.84558886,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0158-trade-finance,DEMO-R0158,DEMO-TEAM-08,Trade finance,mining,Rest of Africa,upper_mid,new,2025-07-01,2026-06-30,2026-08-09,223449568.33,646621345.73,870070914.06,0.25681765,0.35142111,2.84558886,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0159-collections,DEMO-R0159,DEMO-TEAM-09,Collections,industrials_pharma,South Africa,large,established,2025-07-01,2026-06-30,2026-08-09,1562469677.83,1991277866.5,3553747544.33,0.43966817,0.50894053,1.96486611,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0159-payments,DEMO-R0159,DEMO-TEAM-09,Payments,industrials_pharma,South Africa,large,established,2025-07-01,2026-06-30,2026-08-09,9041188697.43,12468898292.43,21510086989.86,0.4203232,0.50894053,1.96486611,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0159-liquidity,DEMO-R0159,DEMO-TEAM-09,Liquidity,industrials_pharma,South Africa,large,established,2025-07-01,2026-06-30,2026-08-09,7615036597.77,7340311279.73,14955347877.5,0.50918485,0.50894053,1.96486611,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0159-fx-fx,DEMO-R0159,DEMO-TEAM-09,Cross-border FX,industrials_pharma,South Africa,large,established,2025-07-01,2026-06-30,2026-08-09,3926515729.17,9988938177.43,13915453906.6,0.28216943,0.50894053,1.96486611,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0159-trade-finance,DEMO-R0159,DEMO-TEAM-09,Trade finance,industrials_pharma,South Africa,large,established,2025-07-01,2026-06-30,2026-08-09,2953527538.08,17961512420.01,20915039958.1,0.14121549,0.50894053,1.96486611,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0160-collections,DEMO-R0160,DEMO-TEAM-10,Collections,industrials_pharma,South Africa,upper_mid,developing,2025-07-01,2026-06-30,2026-08-09,413045555.25,1074837346.39,1487882901.64,0.27760622,0.3794808,2.63517945,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0160-payments,DEMO-R0160,DEMO-TEAM-10,Payments,industrials_pharma,South Africa,upper_mid,developing,2025-07-01,2026-06-30,2026-08-09,1309766803.52,3901046728.26,5210813531.78,0.25135553,0.3794808,2.63517945,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0160-liquidity,DEMO-R0160,DEMO-TEAM-10,Liquidity,industrials_pharma,South Africa,upper_mid,developing,2025-07-01,2026-06-30,2026-08-09,2819636586.96,6216536637.71,9036173224.67,0.31203879,0.3794808,2.63517945,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0160-fx-fx,DEMO-R0160,DEMO-TEAM-10,Cross-border FX,industrials_pharma,South Africa,upper_mid,developing,2025-07-01,2026-06-30,2026-08-09,924206066.77,2884893155.97,3809099222.75,0.24263113,0.3794808,2.63517945,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0160-trade-finance,DEMO-R0160,DEMO-TEAM-10,Trade finance,industrials_pharma,South Africa,upper_mid,developing,2025-07-01,2026-06-30,2026-08-09,525533022.56,5536601598.92,6062134621.48,0.08669108,0.3794808,2.63517945,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0161-collections,DEMO-R0161,DEMO-TEAM-11,Collections,mining,South Africa,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,1463081332.46,5536442746.76,6999524079.23,0.20902583,0.40247715,2.48461308,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0161-payments,DEMO-R0161,DEMO-TEAM-11,Payments,mining,South Africa,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,2234419517.48,2507677405.76,4742096923.24,0.47118807,0.40247715,2.48461308,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0161-liquidity,DEMO-R0161,DEMO-TEAM-11,Liquidity,mining,South Africa,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,1603753197.85,2679415507.12,4283168704.96,0.37443148,0.40247715,2.48461308,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0161-fx-fx,DEMO-R0161,DEMO-TEAM-11,Cross-border FX,mining,South Africa,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,1478964736.07,2697764536.02,4176729272.09,0.35409638,0.40247715,2.48461308,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0161-trade-finance,DEMO-R0161,DEMO-TEAM-11,Trade finance,mining,South Africa,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,808270701.28,7297657911.25,8105928612.53,0.09971352,0.40247715,2.48461308,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0162-collections,DEMO-R0162,DEMO-TEAM-12,Collections,consumer,SADC,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,3671596075.85,5759509417.35,9431105493.21,0.38930707,0.37139284,2.69256674,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0162-payments,DEMO-R0162,DEMO-TEAM-12,Payments,consumer,SADC,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,6801956467.82,23349654327.31,30151610795.13,0.22559181,0.37139284,2.69256674,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0162-liquidity,DEMO-R0162,DEMO-TEAM-12,Liquidity,consumer,SADC,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,9862750912.31,47654631193.36,57517382105.67,0.17147427,0.37139284,2.69256674,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0162-fx-fx,DEMO-R0162,DEMO-TEAM-12,Cross-border FX,consumer,SADC,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,17709577152.63,80654458954.1,98364036106.73,0.18004118,0.37139284,2.69256674,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0162-trade-finance,DEMO-R0162,DEMO-TEAM-12,Trade finance,consumer,SADC,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,1800968589.89,5921583095.46,7722551685.35,0.233209,0.37139284,2.69256674,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0163-collections,DEMO-R0163,DEMO-TEAM-13,Collections,telecoms,South Africa,mid,developing,2025-07-01,2026-06-30,2026-08-09,439865855.05,1351076645.87,1790942500.92,0.24560579,0.30397846,3.28970678,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0163-payments,DEMO-R0163,DEMO-TEAM-13,Payments,telecoms,South Africa,mid,developing,2025-07-01,2026-06-30,2026-08-09,1955411865.45,8111612913.71,10067024779.16,0.1942393,0.30397846,3.28970678,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0163-liquidity,DEMO-R0163,DEMO-TEAM-13,Liquidity,telecoms,South Africa,mid,developing,2025-07-01,2026-06-30,2026-08-09,1854353911.19,3785466693.3,5639820604.49,0.32879661,0.30397846,3.28970678,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0163-fx-fx,DEMO-R0163,DEMO-TEAM-13,Cross-border FX,telecoms,South Africa,mid,developing,2025-07-01,2026-06-30,2026-08-09,4180636707.28,12451830014.23,16632466721.51,0.25135398,0.30397846,3.28970678,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0163-trade-finance,DEMO-R0163,DEMO-TEAM-13,Trade finance,telecoms,South Africa,mid,developing,2025-07-01,2026-06-30,2026-08-09,646004082.31,2036700109.36,2682704191.66,0.24080332,0.30397846,3.28970678,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0164-collections,DEMO-R0164,DEMO-TEAM-14,Collections,industrials_pharma,South Africa,upper_mid,new,2025-07-01,2026-06-30,2026-08-09,668372737.85,1649199504.13,2317572241.98,0.28839349,0.34213623,2.92281232,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0164-payments,DEMO-R0164,DEMO-TEAM-14,Payments,industrials_pharma,South Africa,upper_mid,new,2025-07-01,2026-06-30,2026-08-09,1494500686.41,2198721883.48,3693222569.88,0.40466034,0.34213623,2.92281232,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
