observation_id,relationship_id,team_id,product,sector,encouragement_arm,assignment_probability,qualified_action_30d,pipeline_milestone_60d,reconciled_outcome_90d,simulated_contribution_zar,censored,outcome_provenance,production_causal_claim_allowed
DEMO-R0181-liquidity,DEMO-R0181,DEMO-TEAM-01,Liquidity,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0181-fx-fx,DEMO-R0181,DEMO-TEAM-01,Cross-border FX,mining,0,0.5,1,1,1,215864.18,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0181-trade-finance,DEMO-R0181,DEMO-TEAM-01,Trade finance,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0182-collections,DEMO-R0182,DEMO-TEAM-02,Collections,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0182-payments,DEMO-R0182,DEMO-TEAM-02,Payments,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0182-liquidity,DEMO-R0182,DEMO-TEAM-02,Liquidity,consumer,0,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0182-fx-fx,DEMO-R0182,DEMO-TEAM-02,Cross-border FX,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0182-trade-finance,DEMO-R0182,DEMO-TEAM-02,Trade finance,consumer,0,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0183-collections,DEMO-R0183,DEMO-TEAM-03,Collections,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0183-payments,DEMO-R0183,DEMO-TEAM-03,Payments,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0183-liquidity,DEMO-R0183,DEMO-TEAM-03,Liquidity,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0183-fx-fx,DEMO-R0183,DEMO-TEAM-03,Cross-border FX,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0183-trade-finance,DEMO-R0183,DEMO-TEAM-03,Trade finance,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0184-collections,DEMO-R0184,DEMO-TEAM-04,Collections,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0184-payments,DEMO-R0184,DEMO-TEAM-04,Payments,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0184-liquidity,DEMO-R0184,DEMO-TEAM-04,Liquidity,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0184-fx-fx,DEMO-R0184,DEMO-TEAM-04,Cross-border FX,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0184-trade-finance,DEMO-R0184,DEMO-TEAM-04,Trade finance,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0185-collections,DEMO-R0185,DEMO-TEAM-05,Collections,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0185-payments,DEMO-R0185,DEMO-TEAM-05,Payments,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0185-liquidity,DEMO-R0185,DEMO-TEAM-05,Liquidity,consumer,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0185-fx-fx,DEMO-R0185,DEMO-TEAM-05,Cross-border FX,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0185-trade-finance,DEMO-R0185,DEMO-TEAM-05,Trade finance,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0186-collections,DEMO-R0186,DEMO-TEAM-06,Collections,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0186-payments,DEMO-R0186,DEMO-TEAM-06,Payments,mining,0,0.5,1,1,1,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0186-liquidity,DEMO-R0186,DEMO-TEAM-06,Liquidity,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0186-fx-fx,DEMO-R0186,DEMO-TEAM-06,Cross-border FX,mining,0,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0186-trade-finance,DEMO-R0186,DEMO-TEAM-06,Trade finance,mining,0,0.5,0,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0187-collections,DEMO-R0187,DEMO-TEAM-07,Collections,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0187-payments,DEMO-R0187,DEMO-TEAM-07,Payments,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0187-liquidity,DEMO-R0187,DEMO-TEAM-07,Liquidity,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0187-fx-fx,DEMO-R0187,DEMO-TEAM-07,Cross-border FX,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0187-trade-finance,DEMO-R0187,DEMO-TEAM-07,Trade finance,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0188-collections,DEMO-R0188,DEMO-TEAM-08,Collections,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0188-payments,DEMO-R0188,DEMO-TEAM-08,Payments,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0188-liquidity,DEMO-R0188,DEMO-TEAM-08,Liquidity,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0188-fx-fx,DEMO-R0188,DEMO-TEAM-08,Cross-border FX,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0188-trade-finance,DEMO-R0188,DEMO-TEAM-08,Trade finance,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0189-collections,DEMO-R0189,DEMO-TEAM-09,Collections,real_estate,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0189-payments,DEMO-R0189,DEMO-TEAM-09,Payments,real_estate,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0189-liquidity,DEMO-R0189,DEMO-TEAM-09,Liquidity,real_estate,0,0.5,0,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0189-fx-fx,DEMO-R0189,DEMO-TEAM-09,Cross-border FX,real_estate,0,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0189-trade-finance,DEMO-R0189,DEMO-TEAM-09,Trade finance,real_estate,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0190-collections,DEMO-R0190,DEMO-TEAM-10,Collections,industrials_pharma,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0190-payments,DEMO-R0190,DEMO-TEAM-10,Payments,industrials_pharma,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0190-liquidity,DEMO-R0190,DEMO-TEAM-10,Liquidity,industrials_pharma,0,0.5,0,0,1,173562.58,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0190-fx-fx,DEMO-R0190,DEMO-TEAM-10,Cross-border FX,industrials_pharma,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0190-trade-finance,DEMO-R0190,DEMO-TEAM-10,Trade finance,industrials_pharma,0,0.5,1,1,1,2536238.63,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0191-collections,DEMO-R0191,DEMO-TEAM-11,Collections,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0191-payments,DEMO-R0191,DEMO-TEAM-11,Payments,mining,0,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0191-liquidity,DEMO-R0191,DEMO-TEAM-11,Liquidity,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0191-fx-fx,DEMO-R0191,DEMO-TEAM-11,Cross-border FX,mining,0,0.5,1,1,1,294992.47,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0191-trade-finance,DEMO-R0191,DEMO-TEAM-11,Trade finance,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0192-collections,DEMO-R0192,DEMO-TEAM-12,Collections,tech,1,0.5,1,1,1,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0192-payments,DEMO-R0192,DEMO-TEAM-12,Payments,tech,1,0.5,0,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0192-liquidity,DEMO-R0192,DEMO-TEAM-12,Liquidity,tech,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0192-fx-fx,DEMO-R0192,DEMO-TEAM-12,Cross-border FX,tech,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0192-trade-finance,DEMO-R0192,DEMO-TEAM-12,Trade finance,tech,1,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0193-collections,DEMO-R0193,DEMO-TEAM-13,Collections,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0193-payments,DEMO-R0193,DEMO-TEAM-13,Payments,consumer,0,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0193-liquidity,DEMO-R0193,DEMO-TEAM-13,Liquidity,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0193-fx-fx,DEMO-R0193,DEMO-TEAM-13,Cross-border FX,consumer,0,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0193-trade-finance,DEMO-R0193,DEMO-TEAM-13,Trade finance,consumer,0,0.5,1,1,1,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0194-collections,DEMO-R0194,DEMO-TEAM-14,Collections,consumer,1,0.5,0,0,1,28050.66,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0194-payments,DEMO-R0194,DEMO-TEAM-14,Payments,consumer,1,0.5,0,1,1,105361.46,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0194-liquidity,DEMO-R0194,DEMO-TEAM-14,Liquidity,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0194-fx-fx,DEMO-R0194,DEMO-TEAM-14,Cross-border FX,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0194-trade-finance,DEMO-R0194,DEMO-TEAM-14,Trade finance,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0195-collections,DEMO-R0195,DEMO-TEAM-15,Collections,insurance,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0195-payments,DEMO-R0195,DEMO-TEAM-15,Payments,insurance,0,0.5,0,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0195-liquidity,DEMO-R0195,DEMO-TEAM-15,Liquidity,insurance,0,0.5,0,1,1,7511939.62,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0195-fx-fx,DEMO-R0195,DEMO-TEAM-15,Cross-border FX,insurance,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0195-trade-finance,DEMO-R0195,DEMO-TEAM-15,Trade finance,insurance,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0196-collections,DEMO-R0196,DEMO-TEAM-16,Collections,mining,0,0.5,0,1,1,10905.09,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0196-payments,DEMO-R0196,DEMO-TEAM-16,Payments,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0196-liquidity,DEMO-R0196,DEMO-TEAM-16,Liquidity,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0196-fx-fx,DEMO-R0196,DEMO-TEAM-16,Cross-border FX,mining,0,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0196-trade-finance,DEMO-R0196,DEMO-TEAM-16,Trade finance,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0197-collections,DEMO-R0197,DEMO-TEAM-17,Collections,insurance,1,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0197-payments,DEMO-R0197,DEMO-TEAM-17,Payments,insurance,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0197-liquidity,DEMO-R0197,DEMO-TEAM-17,Liquidity,insurance,1,0.5,0,0,1,32468.01,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0197-fx-fx,DEMO-R0197,DEMO-TEAM-17,Cross-border FX,insurance,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0197-trade-finance,DEMO-R0197,DEMO-TEAM-17,Trade finance,insurance,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0198-collections,DEMO-R0198,DEMO-TEAM-18,Collections,mining,1,0.5,1,1,1,14895.38,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0198-payments,DEMO-R0198,DEMO-TEAM-18,Payments,mining,1,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0198-liquidity,DEMO-R0198,DEMO-TEAM-18,Liquidity,mining,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0198-fx-fx,DEMO-R0198,DEMO-TEAM-18,Cross-border FX,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0198-trade-finance,DEMO-R0198,DEMO-TEAM-18,Trade finance,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0199-collections,DEMO-R0199,DEMO-TEAM-19,Collections,insurance,1,0.5,1,1,1,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0199-payments,DEMO-R0199,DEMO-TEAM-19,Payments,insurance,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0199-liquidity,DEMO-R0199,DEMO-TEAM-19,Liquidity,insurance,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0199-fx-fx,DEMO-R0199,DEMO-TEAM-19,Cross-border FX,insurance,1,0.5,1,1,1,409180.85,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0199-trade-finance,DEMO-R0199,DEMO-TEAM-19,Trade finance,insurance,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0200-collections,DEMO-R0200,DEMO-TEAM-20,Collections,consumer,1,0.5,0,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0200-payments,DEMO-R0200,DEMO-TEAM-20,Payments,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0200-liquidity,DEMO-R0200,DEMO-TEAM-20,Liquidity,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0200-fx-fx,DEMO-R0200,DEMO-TEAM-20,Cross-border FX,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0200-trade-finance,DEMO-R0200,DEMO-TEAM-20,Trade finance,consumer,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0201-collections,DEMO-R0201,DEMO-TEAM-21,Collections,telecoms,0,0.5,0,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0201-payments,DEMO-R0201,DEMO-TEAM-21,Payments,telecoms,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0201-liquidity,DEMO-R0201,DEMO-TEAM-21,Liquidity,telecoms,0,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0201-fx-fx,DEMO-R0201,DEMO-TEAM-21,Cross-border FX,telecoms,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0201-trade-finance,DEMO-R0201,DEMO-TEAM-21,Trade finance,telecoms,0,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0202-collections,DEMO-R0202,DEMO-TEAM-22,Collections,telecoms,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0202-payments,DEMO-R0202,DEMO-TEAM-22,Payments,telecoms,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0202-liquidity,DEMO-R0202,DEMO-TEAM-22,Liquidity,telecoms,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0202-fx-fx,DEMO-R0202,DEMO-TEAM-22,Cross-border FX,telecoms,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0202-trade-finance,DEMO-R0202,DEMO-TEAM-22,Trade finance,telecoms,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0203-collections,DEMO-R0203,DEMO-TEAM-23,Collections,consumer,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0203-payments,DEMO-R0203,DEMO-TEAM-23,Payments,consumer,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0203-liquidity,DEMO-R0203,DEMO-TEAM-23,Liquidity,consumer,1,0.5,0,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0203-fx-fx,DEMO-R0203,DEMO-TEAM-23,Cross-border FX,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0203-trade-finance,DEMO-R0203,DEMO-TEAM-23,Trade finance,consumer,1,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0204-collections,DEMO-R0204,DEMO-TEAM-24,Collections,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0204-payments,DEMO-R0204,DEMO-TEAM-24,Payments,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0204-liquidity,DEMO-R0204,DEMO-TEAM-24,Liquidity,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0204-fx-fx,DEMO-R0204,DEMO-TEAM-24,Cross-border FX,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0204-trade-finance,DEMO-R0204,DEMO-TEAM-24,Trade finance,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0205-collections,DEMO-R0205,DEMO-TEAM-25,Collections,real_estate,1,0.5,1,0,1,729.64,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0205-payments,DEMO-R0205,DEMO-TEAM-25,Payments,real_estate,1,0.5,0,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0205-liquidity,DEMO-R0205,DEMO-TEAM-25,Liquidity,real_estate,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0205-fx-fx,DEMO-R0205,DEMO-TEAM-25,Cross-border FX,real_estate,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0205-trade-finance,DEMO-R0205,DEMO-TEAM-25,Trade finance,real_estate,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0206-collections,DEMO-R0206,DEMO-TEAM-26,Collections,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0206-payments,DEMO-R0206,DEMO-TEAM-26,Payments,mining,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0206-liquidity,DEMO-R0206,DEMO-TEAM-26,Liquidity,mining,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0206-fx-fx,DEMO-R0206,DEMO-TEAM-26,Cross-border FX,mining,1,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0206-trade-finance,DEMO-R0206,DEMO-TEAM-26,Trade finance,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0207-collections,DEMO-R0207,DEMO-TEAM-27,Collections,tech,0,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0207-payments,DEMO-R0207,DEMO-TEAM-27,Payments,tech,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0207-liquidity,DEMO-R0207,DEMO-TEAM-27,Liquidity,tech,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0207-fx-fx,DEMO-R0207,DEMO-TEAM-27,Cross-border FX,tech,0,0.5,1,1,1,10709744.17,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0207-trade-finance,DEMO-R0207,DEMO-TEAM-27,Trade finance,tech,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0208-collections,DEMO-R0208,DEMO-TEAM-28,Collections,telecoms,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0208-payments,DEMO-R0208,DEMO-TEAM-28,Payments,telecoms,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0208-liquidity,DEMO-R0208,DEMO-TEAM-28,Liquidity,telecoms,0,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0208-fx-fx,DEMO-R0208,DEMO-TEAM-28,Cross-border FX,telecoms,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0208-trade-finance,DEMO-R0208,DEMO-TEAM-28,Trade finance,telecoms,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0209-collections,DEMO-R0209,DEMO-TEAM-29,Collections,telecoms,1,0.5,1,1,1,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0209-payments,DEMO-R0209,DEMO-TEAM-29,Payments,telecoms,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0209-liquidity,DEMO-R0209,DEMO-TEAM-29,Liquidity,telecoms,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0209-fx-fx,DEMO-R0209,DEMO-TEAM-29,Cross-border FX,telecoms,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0209-trade-finance,DEMO-R0209,DEMO-TEAM-29,Trade finance,telecoms,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0210-collections,DEMO-R0210,DEMO-TEAM-30,Collections,consumer,0,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0210-payments,DEMO-R0210,DEMO-TEAM-30,Payments,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0210-liquidity,DEMO-R0210,DEMO-TEAM-30,Liquidity,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0210-fx-fx,DEMO-R0210,DEMO-TEAM-30,Cross-border FX,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0210-trade-finance,DEMO-R0210,DEMO-TEAM-30,Trade finance,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0211-collections,DEMO-R0211,DEMO-TEAM-01,Collections,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0211-payments,DEMO-R0211,DEMO-TEAM-01,Payments,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0211-liquidity,DEMO-R0211,DEMO-TEAM-01,Liquidity,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0211-fx-fx,DEMO-R0211,DEMO-TEAM-01,Cross-border FX,consumer,0,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0211-trade-finance,DEMO-R0211,DEMO-TEAM-01,Trade finance,consumer,0,0.5,0,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0212-collections,DEMO-R0212,DEMO-TEAM-02,Collections,tech,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0212-payments,DEMO-R0212,DEMO-TEAM-02,Payments,tech,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0212-liquidity,DEMO-R0212,DEMO-TEAM-02,Liquidity,tech,0,0.5,0,1,1,150145.52,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0212-fx-fx,DEMO-R0212,DEMO-TEAM-02,Cross-border FX,tech,0,0.5,0,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
